Id,Text,IsSelfMentioned,Retweets,Favorites,Hashtags,Medias,Mentions,SenderId,SenderAccountYears,SenderFavorites,SenderFollowings,SenderFollowers,SenderStatues,SenderLocation,Emojis,Punctuations,UpperCaseLetter,Letter,Symbols,Words,TWords,UWords,SlangWords,AvgWordLength,IsCyberbullying
1160178801772570112,is this funny ha  amına koduğum,0.0,0.0,0,0,0,2,872421688817922048,2,7853,640,1137.0,6628,turkey,0.0,3,3,133,0,20,3,0,0,6.0,False
1160178799079759872,seni yaratan allahın emri muhtac insanlar icin sen ne anllarsın islam dininden ancak mini etek giyersın erkekler kendine çekmek için neler yapmazsın zilli,0.0,0.0,0,0,0,1,1146352838186033152,0,25,82,9.0,140,turkey,0.0,0,1,25,0,5,1,0,2,5.0,True
1160178776011150080,ya bi siktir git amk,0.0,1.0,1,3,1,0,1160067829594562560,0,2,0,0.0,4,antalya,2.0,3,0,81,2,9,0,0,1,9.0,True
1160175009417039872,iyikivarsıneren seni asla unutmayacağız unutturmayacağız unutursak kanımz kurusun ruhu şâd m c olsun pkk teröristleri meclise taşıyan zihniyete tükürüyorum nefretle lanet chpkk yaptıklarınızın bedelini mutlaka ödeyeceksiniz alçak teröristler,0.0,0.0,0,0,0,1,941998870439124992,2,5502,140,121.0,592,turkey,0.0,0,1,27,0,3,1,0,0,9.0,True
1160171881187699968,salak olduğunu kanıtlamış oluyor,0.0,50.0,108,0,1,0,205614850,9,0,8,433069.0,145365,sakarya,0.0,10,20,218,0,39,7,5,1,5.0,False
1160171251115140096,kbsp kendini bişey anladın onu sananlar partisi sizden bi cacık olmaz bırakın bu işleri toplumdaki karşılığın yok denecek kadar az sadece chp ye faydan olur ve amacın buysa allah ın lanet üzerine olsun,0.0,0.0,0,0,0,0,1647735948,6,9281,123,92.0,2327,,3.0,3,4,192,0,31,4,1,0,6.0,True
1160171229715800064,ehli sünnet dışı kişilere bakıyorum bunların bir çoğu istanbul sözleşmesini destekliyor bunların başında da zındık mustafa islamoğlu geliyor hatta feministlerin kitabını türkçeye tercüme edecek kadar da feministleri destekliyor,0.0,0.0,0,0,0,2,291566488,8,1491,365,183.0,7390,,2.0,0,1,66,0,13,1,0,1,5.0,True
1160167459070099968,evi pideci dükkanı yapmışlar amkw sksnsnemwmwööw,0.0,0.0,0,0,0,1,1035152923792220160,1,7971,103,74.0,1627,ankara,0.0,0,1,51,0,9,1,0,1,5.0,True
1160162599096499968,btw bi erkek exini oç orospu kaşar diye kaydetse linçten öldürürsünüz pozitif cinsiyet ayrımınızı s2m,0.0,3.0,58,0,0,1,354209951,8,1395,7570,10541.0,3138,ankara,0.0,4,3,236,0,41,3,0,2,5.0,True
1160159927794619904,zengin diye on tane mi götler var aq çocuklarının sen locanın en önünde duruyon pankart seni nasıl kapatsın aga bunlar bahane bence bizim pankartlar sıkıntılı olduğu için kulüp uydurdu almıyor hiçbir şeyi,0.0,0.0,0,0,0,1,387671865,8,1698,50,92.0,264,istanbul,0.0,1,1,24,0,4,1,0,1,6.0,True
1160159920743950080,ulan iki gün girmedik yüz tane unf atmışsınız  amına koyduklarım,0.0,0.0,0,0,0,0,1111716319030853632,0,1282,189,334.0,204,istanbul,0.0,0,0,41,0,7,0,0,1,5.0,True
1160159914876130048,zaman getirmez olanı götünü iyice,0.0,0.0,0,0,0,0,1138922147370455040,0,317,37,29.0,49,bursa,0.0,1,1,45,0,8,1,0,1,5.0,False
1160159908341459968,çıkarlarınız bitince siktir olup gidiyorsunuz e bu da bi sey daha fazla sömürmeye gerzek yok,0.0,0.0,0,0,1,1,1078405588680355840,0,1341,134,50.0,1418,antalya,0.0,2,1,101,0,20,1,0,2,5.0,True
1160159900326080000, amına kodumun tosunu şu cennet ülke bırakılır gidilir mi yarraak işin mi var arjantin de,0.0,0.0,0,0,0,0,2822754812,5,13330,100,920.0,3847,antalya,0.0,0,1,53,0,9,1,0,1,5.0,True
1160159897260110080,her yanda tertemiz gülümseyen ama götler tükenmiş boşalmış yüzler jean paul sartre,0.0,0.0,0,0,0,1,1107384658847846400,0,38,27,8.0,69,istanbul,0.0,0,1,30,0,7,1,0,1,4.0,True
1160158383737120000,bu ne sıcak pezevenk,0.0,17.0,232,0,0,0,861666140208197632,2,53344,165,31195.0,23453,,0.0,10,8,158,1,28,8,0,0,5.0,False
1160156154166749952,akrabagereksiz orospu çocuğu,0.0,0.0,1,0,0,0,1154301864902615040,0,7843,1473,1478.0,142,konya,0.0,8,51,51,0,9,9,9,1,5.0,True
1160156145367030016,yılan ya da gül dövmesi yaptıran net keko,0.0,0.0,0,0,0,0,1151169234023735296,0,5870,458,467.0,1697,antalya,1.0,0,1,23,0,4,1,0,1,5.0,True
1160152371718249984,adam her gün gelip sevgilisiyle koca bi şişe şarap içip sarhoş olup evlerine gidiyorlar iyi skill kurmuş piç,0.0,0.0,0,1,4,0,1143784712982487040,0,157,0,113.0,302,marmaris,6.0,84,14,148,0,24,8,1,2,6.0,True
1160148584827970048,kendi kendine konuşurken sohbetin gayet güzel gitmesi 10 10 luk olay,0.0,0.0,0,0,0,1,3152397917,4,408,112,117.0,829,,0.0,0,1,26,0,6,1,0,1,4.0,True
1160148580230990080,kes sesini dangalak sayılsın şampiyonluklar her türlü öndeyiz anlayınca sen başladın saçmalamaya hedef38,0.0,0.0,0,0,0,0,1086259121404428288,0,2365,84,79.0,1301,ankara,0.0,0,1,57,0,11,1,0,0,5.0,False
1160144821845139968,bazen öyle tatlı bir şey olur ki günün tüm stresini yorgunluğunu alır götünü me too,0.0,0.0,0,0,0,1,1130518174816964608,0,124,53,22.0,18,ankara,0.0,0,1,28,0,6,1,0,1,4.0,True
1160141317936169984,inanmayın bunlara hepsi yalan aq,0.0,19.0,168,0,0,1,378542950,8,46626,7958,20625.0,88606,antalya,0.0,2,2,71,0,9,2,0,1,7.0,True
1160141055871920128,sen bolu çocuusun da ben orospu çocuu muyum ldkdpdm,0.0,0.0,0,1,0,0,1156830931023536128,0,1798,211,234.0,14,bolu,1.0,5,9,67,0,11,9,0,1,6.0,True
1160141045956590080,insanlık dışı bir yavşak akıl almaz bir şerefsizlik bu bununla ilgili 3 sayfa tez yazmak istedim,0.0,0.0,0,0,0,0,1150145445789933568,0,25,23,0.0,26,ankara,0.0,6,4,190,0,35,4,0,3,5.0,True
1160141032207589888,salak orda milyonlarca insan var ve her an bir izdiham olma ihtimali var ve sen o izdiham anında ezilmeyesin diye böyle yapıyorlar ama görüyorum ki sizin gibilerin kalbi bozuk olduğu için bu meseleyi de başka taraflara çekiyorsunuz,0.0,0.0,0,0,0,0,3359279675,4,48721,4298,8275.0,12281,türkei,1.0,9,5,205,0,42,5,0,2,4.0,True
1160136323937829888,akp li değilim lan dalyarak sizin gibi pkk piclere uyuz oluyorum,0.0,1.0,2,1,1,0,1151109240913911808,0,27,5,235.0,59,antalya,3.0,1,22,57,0,11,6,4,2,5.0,True
1160133502853100032,ben bu orospu çocuğuyla nerden evlendim ya da sevgili oldum diyip kaçırdığı diğer erkekleri veya diğer flörtleştiklerini düşündüğünden susar netice de kadın aklı hala elde edemediklerinde olur,0.0,0.0,0,0,0,1,1021594243222130688,1,4476,89,95.0,1145,turkey,0.0,0,2,55,0,8,2,0,1,6.0,True
1160133502521819904,gençlik ve spor il müdürümüz feyzullah gayret şube müdürleri ve yurt müdürleri ile haftalık olağan değerlendirme toplantısını gerzek benimyurdumkyk,0.0,0.0,0,0,0,0,321995655,8,2494,130,204.0,8960,kütahya,0.0,1,1,115,0,22,1,0,1,5.0,False
1160133479734159872,kaldı 31 takipçi ha gayret,0.0,0.0,0,0,0,0,1136395383612026880,0,19580,259,420.0,7052,turkey,0.0,1,0,82,0,14,0,0,1,5.0,True
1160125956364930048,sonra arkama baktım ve dedim ki kızım sen harbi salak,0.0,0.0,0,0,0,0,1096288642635583488,0,699,51,96.0,149,fethiye,0.0,2,1,20,0,4,1,0,1,5.0,True
1160125953722530048,ha senin zekana göre ben neyim eleştiriyorum ya tweet sahibi sen misin ya da yakının sanırım bu salak tweeti bu kadar savunduğuna göre işin çok zor gerzek yazık,0.0,0.0,0,0,0,0,888843208876335104,2,87,43,5.0,630,antalya,0.0,4,4,54,0,12,3,1,2,4.0,True
1160125930968399872,girdiğin bir ortamda yeni tanıdığın birisinin sizi tüm sosyal ağlardan takip etme olayı çok aptal çok samimiyetsiz,0.0,0.0,0,0,0,0,1091130203299024896,0,1765,241,76.0,1398,bursa,0.0,0,1,38,0,7,1,0,1,5.0,True
1160122155364969984,aq üni ismini aratıp okuyo yazılanları sikerim rahat rahat küfür edemiyecek miyiz sal lan,0.0,0.0,0,0,0,1,804057957537300480,3,2582,136,46.0,1713,istanbul,0.0,0,4,35,0,7,4,0,1,5.0,True
1160118664072430080,müzik beni götürsün alıp gidebildiği yerlere,0.0,57.0,1271,0,1,0,65669801,10,4562,65,34568.0,11157,bursa,0.0,0,1,51,0,5,1,0,1,10.0,False
1160118390658360064,sen once twitter kullanmayi ogren aq,0.0,0.0,0,0,0,0,1055978333077454848,1,357,77,16.0,38,istanbul,0.0,3,6,191,0,39,5,1,1,4.0,True
1160114612014109952,aynı boku lacivertleri diye bir söz vardır bildin mi,0.0,0.0,0,0,0,0,924108206,7,10685,296,664.0,345,amasya,0.0,1,1,45,0,8,1,0,1,5.0,True
1160114607840730112,orospu çoçukları bi gidin yeter amk sizinamkadnancılar,0.0,0.0,0,0,0,0,1091080735551832064,0,726,364,357.0,3756,adapazarı,0.0,6,2,140,0,24,2,0,2,5.0,True
1160110852617509888,o arkada pislik gibi sırıtan hırbo da cehennemin dibini boylamıştır inşallah,0.0,0.0,0,0,0,1,1032949605024124928,1,153,175,15.0,786,,0.0,0,1,6,0,1,1,0,0,6.0,True
1160110838012930048,1 ton vardır bu amk sikin kalkmaz,0.0,0.0,0,0,0,0,741029831408766976,3,5902,402,593.0,1235,adapazarı,0.0,0,1,42,0,8,1,0,1,5.0,True
1160107043300270080,aynen gardaşım hasan piçi için lazım,0.0,2.0,9,0,4,0,2226777481,6,4,5,17090.0,597,kırşehir,0.0,3,11,158,0,25,7,1,0,6.0,False
1160103305483360000,sıkıntılı ruh hastası manyak,0.0,0.0,1,0,3,0,1103558977860845568,0,23,14,122.0,26,ankara,18.0,2,3,88,0,14,3,0,2,6.0,True
1160099529720509952,şu orospu çocuğunu çağırma buraya ya,0.0,0.0,0,0,0,0,4594856292,4,14190,22554,22099.0,317,kadıköy,0.0,2,2,151,0,28,2,0,2,5.0,False
1160095758332379904,ulan 40 h orospu 40 gün uğraşsalar senin gibi bir piç i dünyaya getiremezken sen nasıl oldun diye hiç düşündünmü emre,0.0,0.0,1,0,0,0,1085292584942096384,0,23896,4542,5986.0,4116,turkey,0.0,0,1,41,0,8,1,0,1,5.0,False
1160095732977809920,bayan terörü aq,0.0,0.0,0,0,0,0,387349721,8,4778,479,175.0,8373,ankara,0.0,0,1,71,0,11,1,0,1,6.0,True
1160095731430170112,bjk maçını izlerken uyuyakaldım aq,0.0,0.0,0,0,0,2,326051515,8,10381,270,155.0,2137,istanbul,0.0,7,2,134,0,22,2,0,1,6.0,False
1160090944542309888,kahpe olsaydı daha iyi olurdu,0.0,1.0,14,0,1,0,1124149077057388544,0,8615,1649,1785.0,322,silivri,0.0,6,5,122,0,19,5,0,1,6.0,True
1160088200179830016,ezik ve sürüngen ama bir villası da vardır,0.0,0.0,0,0,0,1,811174116359372800,2,543,45,3845.0,358,turkey,0.0,0,1,26,0,5,1,0,1,5.0,True
1160087701892349952,zankanın sıçtığı bok gt marcaoluyindamagelmeyen falcao d d sjsjdjdjddj,0.0,59.0,586,0,1,0,2303257388,5,34023,797780,861550.0,5099,turkey,1.0,10,4,132,0,26,4,0,0,5.0,False
1160084427231429888,aile zoru ile düğüne götünü üzereyim yetiş ya ali,0.0,0.0,0,0,0,1,180014062,9,3075,295,846.0,30683,safranbolu,0.0,2,1,87,0,16,1,0,1,5.0,False
1160080656111739904,tamam lan aptal kadin,0.0,0.0,0,0,0,2,1042670046,6,4696,21,52.0,2454,denizli,0.0,0,1,25,0,5,1,0,1,5.0,True
1160080650063549952,sen neyi seviyon aq,0.0,0.0,0,0,1,1,548449296,7,8180,2441,3068.0,2229,antalya,1.0,1,2,46,0,11,2,0,1,4.0,True
1160080185393339904,hassiktir bok gördük tarikatınızı zırhlı çakarlı son model arabalarla geziyolar ankarada süslümanlar sizi,0.0,2.0,3,1,0,0,987572728910802944,1,12583,5671,5185.0,5104,ankara,0.0,4,4,79,0,13,3,0,1,6.0,True
1160076853136250112,gömün  amına koyum,0.0,0.0,0,0,0,1,755737599348772864,3,3331,172,126.0,3656,turkey,0.0,0,1,44,0,7,1,0,1,6.0,True
1160076852117080064,bir boku da satın alma zaten,0.0,0.0,0,0,0,1,1051779175898652672,1,1378,222,6.0,684,turkey,0.0,2,1,40,0,9,1,0,1,4.0,True
1160073098856730112,yakın arkadaşımla asla ortasını tutturamıyoruz ya çok ilgili bi yavşak ya da tam bi kro çıkıyor karşımıza,0.0,0.0,0,0,0,3,2989722863,4,20949,1416,536.0,6332,eskişehir,0.0,0,1,22,0,6,1,0,1,3.0,True
1160073053977679872,gezen lavuk,0.0,0.0,0,0,0,1,890824130764963840,2,19934,434,304.0,2556,bursa,0.0,0,0,25,0,5,0,0,1,5.0,True
1160069309797949952,allah zalim kavme lanet eylesin amin,0.0,0.0,0,0,0,1,1070802006376357888,1,292,41,29.0,70,turkey,0.0,0,30,30,0,5,5,5,1,6.0,True
1160061735526700032,yüzümdeki yastık izi tarafından işe götünü,0.0,0.0,0,0,1,0,1116053058058883072,0,5698,1384,1026.0,7250,denizli,0.0,0,24,24,0,3,3,3,1,8.0,True
1160054231178650112,40 orospu bir araya gelse senin gibi bi piç doğuramaz,0.0,0.0,0,0,0,1,1149211257905569792,0,1778,169,153.0,120,,0.0,0,1,20,0,5,1,0,1,4.0,True
1160054164631749888,önüm arkam sağım solum hep gerizeka,0.0,0.0,0,0,1,0,1155947987257847808,0,0,12,0.0,2,samsun,1.0,3,5,153,1,28,5,0,3,5.0,True
1160054154963970048,oğlum evladım annesini çalışır haldeki çamaşır makinesi üzerindeki siktir ibne evladı niye küfür ediyorsun amk bebesi seni düzgün konuşamıyor musunuz hemen anneye dil uzatıyorsun he bacısını siktir ibne evladı seni,0.0,0.0,0,0,0,0,537325219,7,4253,127,159.0,4182,trabzon,0.0,3,1,59,0,13,1,0,2,4.0,True
1160050347144100096,öyle bi bok yazmadik ebesini siktir andaval linnes okadar kötü bir sag bek ki gs de en iyi maclarini solbekte yapti ama siz avrupa götünü oyunculara orospu gibi yavsadiginiz icin göremiyorsunuz,0.0,0.0,0,0,0,1,1534865520,6,26575,989,472.0,27309,,0.0,5,5,105,0,21,3,1,1,5.0,True
1160042887813479936,çok kudurcakmışız ulan bu söylediğine kendin bile inanmıyosun sikik herif bu futbolla tuzlayı yenemiyorsunuz bide gelmiş bize kafa tutuyor türkiyenin yüz karasısınız lan son 32 maçta 1 galibiyetiniz var avrupada bunu bi anlatsana nasıl becerdiniz,0.0,0.0,2,0,0,0,927163875988041728,2,2409,1971,2035.0,2445,,0.0,0,1,36,0,7,1,0,1,5.0,False
1160040884655840000,koydular mi size hadi şimdide de gülsene ahmak herif,0.0,1.0,19,0,0,0,409490473,8,12659,229,1700.0,40713,,0.0,0,1,26,0,5,1,0,1,5.0,False
1160031555328359936,ne sevinicem ahmak herif dolar yükselince ceremesini tayyip baban değil halk çekiyo neyse ki onun her sikik politikasını desyekleyecek senin gibi koyunlar var da hortuma devam ediyo,0.0,0.0,0,0,0,0,136894680,9,1030,999,277.0,12733,scranton,0.0,4,1,33,0,6,1,0,2,5.0,True
1160020217701040128,koduumun ucube,0.0,0.0,0,0,0,1,1099712565507174400,0,582,359,341.0,74,somewhere,0.0,0,1,28,0,5,1,0,1,5.0,True
1160020088256389888,ağlaýin onun bunun evladı,0.0,0.0,0,0,0,1,968841080,7,3226,1782,939.0,3807,eskişehir,0.0,11,3,165,0,27,3,0,1,6.0,True
1160016335868450048,tuzla hocasına çok kötü sinirliyim amk hocası sen kim oluyorsun şikeci ağzıyla konuştuğu çok belli neymiş reale nasıl yenilmişiz psg ye niye yenilmişiz amk dallama sen önce kendi oyuncuna laf söyle ilk maçtan sonra neden tweet atıyor tzlvgs,0.0,0.0,0,0,0,2,1150461527222362112,0,8172,264,301.0,102,bize,0.0,0,0,26,0,5,0,0,2,5.0,True
1160012560365750016,bu köpekleri bu kadar poh pohlarsanız emek verenlere saldırıyor bide karaktersiz onun bunun evladı bile hafif kalıcak bu aciz futbol külübü,0.0,0.0,0,0,0,1,1038629477985730560,1,42861,96,292.0,7802,,0.0,0,1,21,0,3,1,0,1,7.0,True
1160008859769070080,transseksüellerin evlenen bi godoş çok ciddiye almamak lazım akşam evlerinde erkek erkeğe çözerler sıkıntılarını,0.0,0.0,0,0,0,0,2222039260,6,32297,108,1329.0,19887,elazığ,0.0,2,1,151,0,20,1,0,2,7.0,True
1160008824364950016,gökhan çıra o mafya mısın diye bahsettiğin fatih terim senin sülalenin üstünden geçer de haberin olmaz orospu evladı,0.0,0.0,0,2,4,0,1158479001079431168,0,0,0,3.0,8,istanbul,3.0,2,2,185,2,27,2,0,2,6.0,True
1160005008601039872,yenince kahramanlık yapıyordun 4 yiyince zorunami gitti veled zina işte dalga geçersen geciririrler adama,0.0,0.0,0,0,0,0,839877506471718912,2,379,61,262.0,1837,,1.0,5,10,115,0,28,3,2,1,4.0,True
1160001333845540096,sen çok fena bi orospu adamı yoldan cikarirsin,0.0,0.0,0,0,0,0,750607548567420928,3,7851,230,168.0,1893,,0.0,0,1,5,0,2,1,0,1,2.0,False
1160001323443610112,domal,0.0,0.0,0,0,0,1,310767323,8,18382,2388,1174.0,6442,,1.0,0,1,5,0,1,1,0,1,5.0,True
1160001313314409984,siktir amk godoş küçüklügünden beri cavanin cükünü yalaka da ögrenmismi,0.0,0.0,0,0,0,0,1632121470,6,5931,85,140.0,804,,0.0,1,2,36,0,6,2,0,1,6.0,True
1160001291764059904,ya ne var amin evladı ne var orospu fırlattığı ne var amk,0.0,0.0,0,0,1,2,976113951028252672,1,3958,131,123.0,365,,0.0,0,1,23,0,4,1,0,1,5.0,True
1160001279013400064,at kafası yücel,0.0,0.0,0,0,0,1,987509371767836672,1,468,347,301.0,50,istanbul,3.0,0,2,102,0,17,2,0,3,6.0,True
1160001249669979904,bugun oldugu gibi yokus cikmamak icin 1 dakikalik yolu 10 dakikada yuruyorum keyif pezevenk olduk iyice,0.0,0.0,1,0,0,0,959904584318816256,1,3470,342,549.0,373,winchester,0.0,2,1,56,0,8,1,0,0,7.0,False
1159997609827889920,bitter seven gamsız pezevenk tekidir,0.0,0.0,0,0,0,0,561076430,7,3938,47,167.0,1714,tokyo,0.0,0,1,49,0,7,1,0,1,7.0,True
1159997594418010112,pezevenk çıkarıyom o zaman,0.0,0.0,0,0,0,0,1040566177813200896,1,8396,136,136.0,2538,tokyo,0.0,4,1,56,0,13,1,0,1,4.0,False
1159997575979840000,gerizeka bak hele oradaki asgari ücretle burdaki birmi a salak mal orada ki asgari ücret en az bizim paray göre 1400 1500 tl neyden bahsediyon a angut,0.0,0.0,0,0,0,0,248298681,8,459,281,247.0,5231,turkey,0.0,4,2,102,0,24,2,0,2,4.0,False
1159997562620989952,veled zina doğması hadi ve süleyman özışık otuz yıla yakın bu ülkede gazetecilik ve yazarlık yapıyorlar doğrudan yana ve haktan yana habercilik peşindeler dıyorsunuz ya yandaşlık yaparak ortalıkta geziyorlar diye sen kimin yandaş ve köpekliğini yapıyorsun merak etmekteyim,0.0,0.0,0,0,0,0,1154659189207293952,0,0,1,0.0,198,,0.0,3,2,50,0,8,2,0,1,6.0,True
1159997543599749888,komik şeyler bunlar atı alan üsküdarı geçti bu takımdan bir bok olmayacağı belli ünal bu takımı bir yere getiremez siktir olup gitmedikce izleyip günümü piç edemem sıradan bir anadolu takımı yaptılar bizi 2 senedir bok bok yapamadı yüzsüz herif yapıştı gitmiyor şerefi ile,0.0,0.0,3,0,0,0,2268994604,5,179455,642,3870.0,37998,istanbul,0.0,0,0,32,0,5,0,0,1,6.0,True
1159997516752019968,şaşkınlıklar içersindeyim bu kadar küçük memleketin ne orospu bitiyor ne orospu çocuğu,0.0,0.0,1,0,0,3,1010977938836213760,1,5220,353,349.0,3008,,0.0,0,1,37,0,6,1,0,1,6.0,True
1159997508719980032,geçen okan bayülgen dallama baba çocukla oynamamalı sevgisini göstermemeli diye apır sapır konuştu biz yine linç ettik yalaka şimdi annelik kutsallık falan yeter ben çok sıkıldım artık gerzek feminizm bu değil,0.0,0.0,0,0,0,1,939229288259256320,2,2943,93,31.0,121,,0.0,0,1,33,0,6,1,0,1,5.0,True
1159993835612770048,erkeksin fakat maalesef sende orospu abicim,0.0,0.0,0,0,0,0,3022317915,4,1471,89,53.0,2243,,0.0,0,0,77,0,10,0,0,1,7.0,True
1159993818755820032,senden icazet mi alacaktı kabilesini siktir,0.0,0.0,0,0,0,0,1042751177719513088,1,626,79,59.0,64,fenerbahçe,0.0,0,2,33,0,6,2,0,1,5.0,True
1159993813806579968,aptal orospu evladı seni,0.0,0.0,1,0,0,1,1113099721990721536,0,46613,3827,4307.0,2687,,0.0,0,16,16,0,2,2,2,1,8.0,True
1159993785444630016,bütün erkekler amcık avcısı bebeğim,0.0,0.0,0,0,0,0,3043390222,4,123,273,114.0,1053,5000,0.0,0,4,63,0,9,4,0,1,7.0,True
1159993785025270016,nonoş monoş ama ondaki penis kolum kadar bende ona yanıyorum,0.0,0.0,0,0,0,0,1047228786926923776,1,4836,62,75.0,352,istanbul,0.0,0,0,33,0,7,0,0,1,4.0,True
1159993777349639936,bir meczup birşeyler diyor ahmak yalaka medya hemen atlıyor ulan şerefsizler binlerce kadın yaşlı hasta bebek hapishanede bir ağzınızı açsanıza yüzbinler işinden oldu bir haber yapsanıza yaptığınız habere kimse inanmıyor ama siz hala itlik yapıp yayınlıyorsunuz,0.0,0.0,0,0,0,0,1119581254083596288,0,1000,124,90.0,313,,0.0,0,0,76,0,14,0,0,1,5.0,True
1159989988039300096,hoşt lan hoşt,0.0,0.0,0,0,0,1,1114818137877372928,0,7879,547,1590.0,1445,,0.0,0,1,24,0,3,1,0,1,8.0,True
1159986268941560064,sen kendınebak yalaka,0.0,0.0,0,0,0,0,1479331574,6,1163,170,216.0,2460,,0.0,1,1,37,0,7,1,0,1,5.0,True
1159986228336440064,kanserin ilacı var ama vermiyorlar diyen geri zekalıları görmek hoşuna mı gidiyor ben de 9 sene önce annemi kaybettim kanserden senin acının farkındayım bu aptal orospu çocukları benim canımı yakıyor,0.0,0.0,1,0,0,0,1078933900834029568,0,11870,456,622.0,3568,,0.0,2,0,241,0,39,0,0,1,6.0,True
1159986206857449984,ben de slayer açıp sikerim annenin hoşuna gider,0.0,0.0,0,0,0,0,818494441140981760,2,2228,103,200.0,277,,0.0,0,0,43,0,10,0,0,1,4.0,True
1159985689850779904,adam tam ve eksiksiz bir dallama böyle konuşarak komik olacağını zannediyor aslında zavallının teki haberi yok,0.0,1.0,10,0,0,0,764528319882792960,3,16749,3925,6187.0,11285,united,0.0,0,0,27,0,5,0,0,1,5.0,True
1159982491761070080,nasıl bir kerhane fahişe ile seni bir tutmuyorsak sende bizi bir tutamazsın,0.0,0.0,0,0,0,1,2266113744,5,84298,1076,4070.0,24830,aksaray,0.0,0,0,8,0,2,0,0,1,4.0,True
1159978708238840064,ne götüm var be sikmek isteyenler gelsin,0.0,0.0,0,0,0,0,831492689367597056,2,486,45,95.0,265,antalya,0.0,4,2,131,0,22,2,0,4,5.0,True
1159978691570670080,en güzel ilim marifetullahtır en güzel aşk muhabbetullahtır en güzel istek allah ın zat ıdır y başar,0.0,0.0,0,0,0,1,1151488118920552448,0,1620,69,27.0,136,turkey,0.0,0,1,25,0,7,1,0,1,3.0,True
1159939752340150016,yahudi profesör finkelstein filistinlilere yaptıkları zulmü kendi acılarıyla meşrulaştıran israillilerin ikiyüzlülüklerini yüzlerine vurdu,0.0,5.0,76,0,4,0,2846476749,5,10295,252,29674.0,8319,turkey,1.0,0,1,158,0,21,1,0,0,7.0,False
1159937811899919872,azim çalışma mutluluk,0.0,3.0,12,0,4,0,479526028,7,281,235,2907.0,11101,antalya,0.0,1,6,120,0,15,6,0,0,8.0,False
1159930051938439936,rakı masası nikah masası zibidi herkesle oturulmaz,0.0,193.0,1428,0,0,0,2311847134,5,83101,18,254114.0,7717,mersin,0.0,4,2,173,0,25,2,0,0,6.0,False
1159891008643099904,keşke dans etmek bilmek ben,0.0,192.0,1311,0,0,0,315027487,8,394,284,2723.0,2630,antalya,0.0,10,4,228,0,42,4,0,0,5.0,False
1159888424045880064,twitter a da canlı yayın gelse keşke canlı canlı yazışırız,0.0,122.0,217,0,0,0,946494014,7,44845,2974,7888.0,37651,antalya,1.0,6,6,228,0,39,6,1,0,5.0,False
1159874979015589888,i know english kınov diye okunmuyo salak,0.0,11.0,146,0,0,0,2583845792,5,3429,173231,202639.0,13835,antalya,0.0,3,2,70,0,10,2,0,1,7.0,False
1159839058769479936,selçuklu göçerlerinin dünyası m said polat selçuklu devletindeki göçerler fazla incelenen bir konu değil genelde siyasi tarihin gölgesi altında kalıyor bu çalışma bu yüzden önemli hayalettarihkitapları,0.0,0.0,0,0,0,0,1055041514,6,155521,3524,4269.0,17422,turkey,0.0,1,1,38,0,5,1,0,1,7.0,True
1159838242046269952,sondaki bakış mehmet banu,0.0,2.0,1,0,0,0,475438848,7,17734,922,7936.0,212212,antalya,0.0,6,2,154,0,28,2,0,2,5.0,True
1159835274722939904,insan bir çok şeyden kaçabiliyor mesela bulunmak istemediği ortamlardan insanlardan ya da akla gelebilecek her şeyden tek bir şeyden kaçamıyor o da kendi düşüncelerinden kendi kendine sus yeter artık diyorsun o da ne susacağım sen sus diyor sen de susuyorsun,0.0,0.0,0,0,0,1,1124412559849852928,0,1297,140,16.0,139,sivas,0.0,1,1,17,0,4,1,0,0,4.0,False
1159831514936270080,soy ağacı sorgulama edevletsoyağacı,0.0,,0,0,0,2,34885996,10,33021,357,361.0,17859,alanya,0.0,3,18,132,0,20,6,3,2,6.0,True
1159831508732879872,tek bir insan görmeye bile tahammülüm yok ama seni sabaha kadar izlerim,0.0,0.0,0,0,0,0,231554857,8,16726,369,329.0,4597,hatay,0.0,0,1,18,0,3,1,0,1,6.0,False
1159831497110500096,kalbin kırıldıysa ve bırakıp gittiyse seni ona yetip yetmediğini sorgulama aslında öyle çok yettin ki taşıyamaz oldu seni,0.0,0.0,3,0,0,0,1152963043221000192,0,46,549,535.0,110,sivas,0.0,1,1,31,0,6,1,0,2,5.0,True
1159831490621870080,cidden anlamıyorum her yerden laf sokup boş boş konuşanları bi salın artık kimsenin yapmadığını birisi çıkıp yapınca tebrik etmesini öğrenin tebrik etmek istemiyorsan saygı duymak zorundasın bu kadar net,0.0,0.0,0,0,1,2,122196260,9,21528,697,1185.0,9768,antalya,0.0,2,3,76,0,8,3,0,0,9.0,False
1159827721423249920,herkes en az 3 arkadaşını etiketlesin down sendromlu kardeşlerimize yaşam köyü kurulması için 10 milyon izlenmeyi geçirelim,0.0,0.0,0,0,1,0,1159825414862360576,0,0,0,0.0,1,antalya,7.0,20,0,167,2,28,0,0,4,5.0,True
1159827712409649920,dolar bey bi sakin olun oturun lütfen 4 83 ne demek çok kabasınız,0.0,0.0,0,0,0,1,1077224260903596032,0,1980,329,452.0,2877,antalya,0.0,0,1,23,0,7,1,0,1,3.0,True
